n,t,mx,z,norm
2.200000000000000000e+02,1.382300767579509056e+03,9.987733501873510278e-01,9.987733501873510278e-01,9.999999999999974465e-01
2.220000000000000000e+02,1.394867138193868186e+03,9.995652647974286875e-01,9.995652647974286875e-01,9.999999999999967804e-01
2.240000000000000000e+02,1.407433508808227316e+03,9.995960117045225024e-01,9.995960117045225024e-01,9.999999999999967804e-01
2.270000000000000000e+02,1.426283064729766011e+03,-9.996114836755822797e-01,9.996114836755822797e-01,9.999999999999922284e-01
2.290000000000000000e+02,1.438849435344125141e+03,-9.993586635347162517e-01,9.993586635347162517e-01,9.999999999999926725e-01
2.310000000000000000e+02,1.451415805958484498e+03,-9.986102309334451421e-01,9.986102309334451421e-01,9.999999999999922284e-01
2.340000000000000000e+02,1.470265361880023192e+03,9.992336706265279034e-01,9.992336706265279034e-01,9.999999999999971134e-01
2.360000000000000000e+02,1.482831732494382322e+03,9.987691642809124470e-01,9.987691642809124470e-01,9.999999999999964473e-01
2.380000000000000000e+02,1.495398103108741452e+03,9.986899176284612656e-01,9.986899176284612656e-01,9.999999999999970024e-01
2.410000000000000000e+02,1.514247659030280374e+03,-9.986966826965968380e-01,9.986966826965968380e-01,9.999999999999925615e-01
2.430000000000000000e+02,1.526814029644639504e+03,-9.991117585769739851e-01,9.991117585769739851e-01,9.999999999999930056e-01
2.460000000000000000e+02,1.545663585566178199e+03,9.982406275198385526e-01,9.982406275198385526e-01,9.999999999999982236e-01
2.480000000000000000e+02,1.558229956180537329e+03,9.990809814710153169e-01,9.990809814710153169e-01,9.999999999999972244e-01
2.510000000000000000e+02,1.577079512102076251e+03,-9.983263886885931360e-01,9.983263886885931360e-01,9.999999999999911182e-01
2.530000000000000000e+02,1.589645882716435381e+03,-9.992738627764907733e-01,9.992738627764907733e-01,9.999999999999916733e-01
2.560000000000000000e+02,1.608495438637974075e+03,9.982227898921880449e-01,9.982227898921880449e-01,9.999999999999985567e-01
2.590000000000000000e+02,1.627344994559512770e+03,-9.986266322530281681e-01,9.986266322530281681e-01,9.999999999999915623e-01
2.610000000000000000e+02,1.639911365173871900e+03,-9.987634902056643504e-01,9.987634902056643504e-01,9.999999999999908962e-01
