t_over_T,t,mx,norm
3.666666666666666408e-01,2.303834612632514656e+00,4.358688890933990479e-01,1.000000119209289551e+00
3.750000000000000000e-01,2.356194490192344837e+00,4.118933677673339844e-01,9.999999403953552246e-01
3.833333333333333037e-01,2.408554367752174574e+00,3.876074254512786865e-01,9.999999403953552246e-01
3.916666666666666075e-01,2.460914245312004311e+00,3.630290031433105469e-01,9.999999403953552246e-01
4.000000000000000222e-01,2.513274122871834493e+00,3.381763100624084473e-01,9.999999403953552246e-01
4.083333333333333259e-01,2.565634000431664230e+00,3.130677044391632080e-01,9.999999403953552246e-01
4.166666666666666297e-01,2.617993877991493967e+00,2.877216339111328125e-01,1.000000000000000000e+00
4.249999999999999889e-01,2.670353755551324149e+00,2.621568441390991211e-01,1.000000000000000000e+00
4.333333333333332926e-01,2.722713633111153886e+00,2.363919764757156372e-01,1.000000000000000000e+00
4.416666666666665964e-01,2.775073510670983623e+00,2.104460746049880981e-01,9.999999403953552246e-01
4.500000000000000111e-01,2.827433388230813804e+00,1.843380928039550781e-01,1.000000000000000000e+00
4.583333333333333148e-01,2.879793265790643542e+00,1.580872386693954468e-01,9.999999403953552246e-01
4.666666666666666186e-01,2.932153143350473279e+00,1.317127048969268799e-01,1.000000000000000000e+00
4.749999999999999778e-01,2.984513020910303460e+00,1.052338257431983948e-01,9.999999403953552246e-01
4.833333333333333370e-01,3.036872898470133197e+00,7.867001742124557495e-02,1.000000000000000000e+00
4.916666666666666408e-01,3.089232776029962935e+00,5.204063653945922852e-02,9.999999403953552246e-01
5.000000000000000000e-01,3.141592653589793116e+00,2.536520920693874359e-02,9.999999403953552246e-01
5.083333333333333037e-01,3.193952531149622853e+00,-1.336803310550749302e-03,1.000000119209289551e+00
5.166666666666666075e-01,3.246312408709452590e+00,-2.804594300687313080e-02,1.000000000000000000e+00
5.250000000000000222e-01,3.298672286269282772e+00,-5.474271997809410095e-02,1.000000000000000000e+00
5.333333333333333259e-01,3.351032163829112509e+00,-8.140771836042404175e-02,1.000000000000000000e+00
5.416666666666666297e-01,3.403392041388942246e+00,-1.080215573310852051e-01,1.000000000000000000e+00
5.500000000000000444e-01,3.455751918948772428e+00,-1.345649361610412598e-01,1.000000000000000000e+00
5.583333333333333481e-01,3.508111796508602165e+00,-1.610185950994491577e-01,9.999999403953552246e-01
5.666666666666666519e-01,3.560471674068431902e+00,-1.873634904623031616e-01,9.999999403953552246e-01
5.749999999999999556e-01,3.612831551628262083e+00,-2.135805636644363403e-01,1.000000000000000000e+00
5.833333333333332593e-01,3.665191429188091821e+00,-2.396510690450668335e-01,1.000000000000000000e+00
5.916666666666666741e-01,3.717551306747921558e+00,-2.655561566352844238e-01,1.000000000000000000e+00
5.999999999999999778e-01,3.769911184307751739e+00,-2.912774682044982910e-01,9.999999403953552246e-01
6.083333333333332815e-01,3.822271061867581476e+00,-3.167966604232788086e-01,1.000000000000000000e+00
6.166666666666665853e-01,3.874630939427411214e+00,-3.420956730842590332e-01,9.999999403953552246e-01
6.250000000000000000e-01,3.926990816987241395e+00,-3.671567142009735107e-01,9.999998807907104492e-01
6.333333333333333037e-01,3.979350694547071132e+00,-3.919622004032135010e-01,1.000000000000000000e+00
6.416666666666666075e-01,4.031710572106900869e+00,-4.164949357509613037e-01,1.000000119209289551e+00
6.500000000000000222e-01,4.084070449666731051e+00,-4.407379627227783203e-01,1.000000000000000000e+00
6.583333333333332149e-01,4.136430327226560344e+00,-4.646747112274169922e-01,9.999999403953552246e-01
6.666666666666666297e-01,4.188790204786390525e+00,-4.882889688014984131e-01,1.000000000000000000e+00
6.750000000000000444e-01,4.241150082346220707e+00,-5.115651488304138184e-01,1.000000119209289551e+00
6.833333333333332371e-01,4.293509959906050000e+00,-5.344877243041992188e-01,1.000000000000000000e+00
6.916666666666666519e-01,4.345869837465880181e+00,-5.570421218872070312e-01,9.999999403953552246e-01
6.999999999999999556e-01,4.398229715025710362e+00,-5.792140960693359375e-01,9.999999403953552246e-01
7.083333333333332593e-01,4.450589592585539656e+00,-6.009900569915771484e-01,1.000000000000000000e+00
7.166666666666666741e-01,4.502949470145369837e+00,-6.223573684692382812e-01,1.000000000000000000e+00
7.249999999999999778e-01,4.555309347705200018e+00,-6.433038115501403809e-01,1.000000000000000000e+00
7.333333333333332815e-01,4.607669225265029311e+00,-6.638184189796447754e-01,9.999999403953552246e-01
7.416666666666665853e-01,4.660029102824859493e+00,-6.838912963867187500e-01,1.000000000000000000e+00
7.500000000000000000e-01,4.712388980384689674e+00,-7.035138607025146484e-01,9.999999403953552246e-01
7.583333333333331927e-01,4.764748857944518967e+00,-7.226789593696594238e-01,1.000000000000000000e+00
7.666666666666666075e-01,4.817108735504349148e+00,-7.413817048072814941e-01,9.999999403953552246e-01
7.750000000000000222e-01,4.869468613064179330e+00,-7.596189379692077637e-01,9.999999403953552246e-01
7.833333333333332149e-01,4.921828490624008623e+00,-7.773901820182800293e-01,9.999999403953552246e-01
7.916666666666666297e-01,4.974188368183838804e+00,-7.946983575820922852e-01,1.000000000000000000e+00
8.000000000000000444e-01,5.026548245743668986e+00,-8.115487098693847656e-01,1.000000000000000000e+00
8.083333333333332371e-01,5.078908123303498279e+00,-8.279477357864379883e-01,1.000000000000000000e+00
8.166666666666666519e-01,5.131268000863328460e+00,-8.438974618911743164e-01,9.999998807907104492e-01
8.249999999999999556e-01,5.183627878423158641e+00,-8.593788146972656250e-01,9.999998807907104492e-01
8.333333333333332593e-01,5.235987755982987935e+00,-8.743078112602233887e-01,9.999999403953552246e-01
8.416666666666666741e-01,5.288347633542818116e+00,-8.884643912315368652e-01,1.000000000000000000e+00
8.499999999999999778e-01,5.340707511102648297e+00,-9.015054702758789062e-01,1.000000000000000000e+00
8.583333333333332815e-01,5.393067388662477590e+00,-9.131593704223632812e-01,1.000000119209289551e+00
8.666666666666665853e-01,5.445427266222307772e+00,-9.233791232109069824e-01,1.000000000000000000e+00
8.750000000000000000e-01,5.497787143782137953e+00,-9.323162436485290527e-01,1.000000000000000000e+00
8.833333333333331927e-01,5.550147021341967246e+00,-9.402071237564086914e-01,1.000000000000000000e+00
8.916666666666666075e-01,5.602506898901797427e+00,-9.472725987434387207e-01,1.000000000000000000e+00
9.000000000000000222e-01,5.654866776461627609e+00,-9.536687731742858887e-01,1.000000000000000000e+00
9.083333333333332149e-01,5.707226654021456902e+00,-9.594808816909790039e-01,1.000000000000000000e+00
9.166666666666666297e-01,5.759586531581287083e+00,-9.647367596626281738e-01,1.000000000000000000e+00
9.250000000000000444e-01,5.811946409141117265e+00,-9.694277048110961914e-01,9.999998807907104492e-01
9.333333333333332371e-01,5.864306286700946558e+00,-9.735277295112609863e-01,1.000000000000000000e+00
9.416666666666666519e-01,5.916666164260776739e+00,-9.770084619522094727e-01,9.999999403953552246e-01
9.499999999999999556e-01,5.969026041820606920e+00,-9.798507690429687500e-01,1.000000000000000000e+00
9.583333333333332593e-01,6.021385919380436214e+00,-9.820537567138671875e-01,1.000000000000000000e+00
9.666666666666666741e-01,6.073745796940266395e+00,-9.836420416831970215e-01,1.000000000000000000e+00
9.749999999999999778e-01,6.126105674500096576e+00,-9.846710562705993652e-01,1.000000000000000000e+00
9.833333333333332815e-01,6.178465552059925869e+00,-9.852306246757507324e-01,1.000000000000000000e+00
9.916666666666665853e-01,6.230825429619756051e+00,-9.854464530944824219e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.283185307179586232e+00,-9.854782223701477051e-01,1.000000000000000000e+00
1.008333333333333304e+00,6.335545184739415525e+00,-9.855108261108398438e-01,1.000000000000000000e+00
1.016666666666666607e+00,6.387905062299245706e+00,-9.857353568077087402e-01,1.000000000000000000e+00
1.024999999999999911e+00,6.440264939859075888e+00,-9.863126873970031738e-01,1.000000119209289551e+00
1.033333333333333215e+00,6.492624817418905181e+00,-9.873153567314147949e-01,1.000000000000000000e+00
1.041666666666666519e+00,6.544984694978735362e+00,-9.886390566825866699e-01,9.999998807907104492e-01
1.050000000000000044e+00,6.597344572538565544e+00,-9.898918271064758301e-01,9.999998807907104492e-01
1.058333333333333348e+00,6.649704450098394837e+00,-9.902707934379577637e-01,1.000000000000000000e+00
1.066666666666666652e+00,6.702064327658225018e+00,-9.884503483772277832e-01,1.000000000000000000e+00
