n,t,mx,z,norm
1.027200000000000000e+04,6.454087947534870909e+04,3.213589475458538125e-01,3.213589475458538125e-01,9.999999999996250777e-01
1.031200000000000000e+04,6.479220688763588987e+04,4.234574951673719667e-01,4.234574951673719667e-01,9.999999999995740074e-01
1.035200000000000000e+04,6.504353429992307792e+04,2.675460168486285539e-01,2.675460168486285539e-01,9.999999999996915800e-01
1.039200000000000000e+04,6.529486171221025870e+04,1.638073284320703538e-01,1.638073284320703538e-01,9.999999999996656008e-01
1.043300000000000000e+04,6.555247230980462336e+04,-8.484870099206096028e-02,8.484870099206096028e-02,9.999999999997382094e-01
1.047300000000000000e+04,6.580379972209180414e+04,1.045177739238574710e-01,-1.045177739238574710e-01,9.999999999997146727e-01
1.051400000000000000e+04,6.606141031968616880e+04,-1.170117204066911526e-01,-1.170117204066911526e-01,9.999999999997079003e-01
1.055500000000000000e+04,6.631902091728053347e+04,2.811486410989187390e-01,-2.811486410989187390e-01,9.999999999997393196e-01
1.059600000000000000e+04,6.657663151487489813e+04,-1.954539464766317514e-01,-1.954539464766317514e-01,9.999999999996351807e-01
1.063700000000000000e+04,6.683424211246926279e+04,2.540469125523238114e-01,-2.540469125523238114e-01,9.999999999997131184e-01
1.067900000000000000e+04,6.709813589537079679e+04,4.744294210549100388e-01,-4.744294210549100388e-01,9.999999999996992406e-01
1.072000000000000000e+04,6.735574649296516145e+04,-2.616217202775558692e-01,-2.616217202775558692e-01,9.999999999997984945e-01
1.076200000000000000e+04,6.761964027586671000e+04,-5.237206650812632480e-01,-5.237206650812632480e-01,9.999999999998436806e-01
1.080400000000000000e+04,6.788353405876824399e+04,-3.745826180991421173e-01,-3.745826180991421173e-01,9.999999999997475353e-01
1.084600000000000000e+04,6.814742784166979254e+04,-6.660666122603037254e-01,-6.660666122603037254e-01,9.999999999996251887e-01
1.088800000000000000e+04,6.841132162457134109e+04,-6.583953087316773978e-01,-6.583953087316773978e-01,9.999999999997282174e-01
1.093100000000000000e+04,6.868149859278005897e+04,4.415226470235200096e-01,-4.415226470235200096e-01,9.999999999997528644e-01
1.097300000000000000e+04,6.894539237568159297e+04,4.388711317133784928e-01,-4.388711317133784928e-01,9.999999999997603028e-01
1.101600000000000000e+04,6.921556934389032540e+04,-2.989217322600055127e-01,-2.989217322600055127e-01,9.999999999996851408e-01
1.105900000000000000e+04,6.948574631209904328e+04,1.876319867609248238e-01,-1.876319867609248238e-01,9.999999999997624123e-01
1.110200000000000000e+04,6.975592328030776116e+04,-1.525396380762161254e-02,-1.525396380762161254e-02,9.999999999997855049e-01
1.114500000000000000e+04,7.002610024851649359e+04,1.934436524203967389e-01,-1.934436524203967389e-01,9.999999999997488676e-01
